vehicle_id,name,last_reported,system_id,vehicle_type,collected_at,lon,lat
BirdDC-645QG,645QG,2018-12-23 01:05:00-07,BirdDC,electric-scooter,2018-12-23 01:05:00-07,-76.9940333333333,38.8272016666667
BirdDC-EW8DL,EW8DL,2018-12-23 01:05:00-07,BirdDC,electric-scooter,2018-12-23 01:05:00-07,-76.9651183333333,38.8583266666667
JumpDC-bike_18919,JUMP DC-0798,2018-12-23 01:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 01:05:00-07,-77.0421233333333,38.8961066666667
JumpDC-bike_23181,JUMP DC-2490,2018-12-23 01:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 01:05:00-07,-77.0290916666667,38.8875233333333
BirdDC-YNRGF,YNRGF,2018-12-23 01:05:00-07,BirdDC,electric-scooter,2018-12-23 01:05:00-07,-76.93203,38.887425
BirdDC-UC7NA,UC7NA,2018-12-23 01:05:00-07,BirdDC,electric-scooter,2018-12-23 01:05:00-07,-76.93209,38.8874366666667
SkipDC-352897091437981,"",2018-12-23 01:05:02-07,SkipDC,electric-scooter,2018-12-23 01:05:00-07,-76.9952405,38.881318
BirdDC-9TVLY,9TVLY,2018-12-23 01:05:00-07,BirdDC,electric-scooter,2018-12-23 01:05:00-07,-76.9608977717133,38.8824838959043
SkipDC-352897091274582,"",2018-12-23 01:05:02-07,SkipDC,electric-scooter,2018-12-23 01:05:00-07,-77.0183217,38.8831983
SkipDC-352897091384068,"",2018-12-23 01:05:02-07,SkipDC,electric-scooter,2018-12-23 01:05:00-07,-77.018155,38.8830633
SkipDC-352897091437726,"",2018-12-23 01:05:02-07,SkipDC,electric-scooter,2018-12-23 01:05:00-07,-77.0087558,38.8866264
SkipDC-352897091384241,"",2018-12-23 01:05:02-07,SkipDC,electric-scooter,2018-12-23 01:05:00-07,-77.0015665,38.8865039
JumpDC-bike_18930,JUMP DC-0809,2018-12-23 01:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 01:05:00-07,-77.049025,38.9007066666667
SkipDC-352897091437767,"",2018-12-23 01:05:02-07,SkipDC,electric-scooter,2018-12-23 01:05:00-07,-77.0392733,38.8990667
SkipDC-352897091430945,"",2018-12-23 01:05:02-07,SkipDC,electric-scooter,2018-12-23 01:05:00-07,-77.03936,38.8989333
BirdDC-M6Z3Z,M6Z3Z,2018-12-23 01:05:00-07,BirdDC,electric-scooter,2018-12-23 01:05:00-07,-77.0319283333333,38.897995
JumpDC-bike_18871,JUMP DC-0830,2018-12-23 01:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 01:05:00-07,-76.9315166666667,38.8998266666667
BirdDC-KQFM9,KQFM9,2018-12-23 01:05:00-07,BirdDC,electric-scooter,2018-12-23 01:05:00-07,-76.9181983333333,38.8998266666667
BirdDC-HFSAC,HFSAC,2018-12-23 01:05:00-07,BirdDC,electric-scooter,2018-12-23 01:05:00-07,-77.06527,38.90437
JumpDC-bike_16514,JUMP DC-0202,2018-12-23 01:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 01:05:00-07,-77.0685233333333,38.904865
JumpDC-bike_23702,JUMP DC-2737,2018-12-23 01:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 01:05:00-07,-77.0268766666667,38.8972116666667
JumpDC-bike_23202,JUMP DC-2511,2018-12-23 01:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 01:05:00-07,-77.018345,38.9007883333333
JumpDC-bike_23488,JUMP DC-2623,2018-12-23 01:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 01:05:00-07,-77.0196516666667,38.89746
JumpDC-bike_23467,JUMP DC-2602,2018-12-23 01:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 01:05:00-07,-77.0683266666667,38.90485
JumpDC-bike_23175,JUMP DC-2484,2018-12-23 01:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 01:05:00-07,-77.0685,38.9048583333333
BirdDC-SQJDZ,SQJDZ,2018-12-23 01:05:00-07,BirdDC,electric-scooter,2018-12-23 01:05:00-07,-77.0611566666667,38.903415
BirdDC-IBCB4,IBCB4,2018-12-23 01:05:00-07,BirdDC,electric-scooter,2018-12-23 01:05:00-07,-77.0592883333333,38.9009366666667
JumpDC-bike_23694,JUMP DC-2729,2018-12-23 01:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 01:05:00-07,-77.001815,38.90041
BirdDC-7JLUT,7JLUT,2018-12-23 01:05:00-07,BirdDC,electric-scooter,2018-12-23 01:05:00-07,-76.9913933333333,38.9000966666667
JumpDC-bike_23697,JUMP DC-2732,2018-12-23 01:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 01:05:00-07,-76.98504,38.898015
BirdDC-8KGQQ,8KGQQ,2018-12-23 01:05:00-07,BirdDC,electric-scooter,2018-12-23 01:05:00-07,-77.06269,38.9051516666667
BirdDC-K7TWB,K7TWB,2018-12-23 01:05:00-07,BirdDC,electric-scooter,2018-12-23 01:05:00-07,-77.0643944107714,38.9051503222798
BirdDC-GL5P8,GL5P8,2018-12-23 01:05:00-07,BirdDC,electric-scooter,2018-12-23 01:05:00-07,-77.0533181448253,38.9050796209265
SkipDC-352897091392368,"",2018-12-23 01:05:02-07,SkipDC,electric-scooter,2018-12-23 01:05:00-07,-77.0451125,38.9039294
SkipDC-352897091325905,"",2018-12-23 01:05:02-07,SkipDC,electric-scooter,2018-12-23 01:05:00-07,-77.0447225,38.9022834
JumpDC-bike_23641,JUMP DC-2676,2018-12-23 01:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 01:05:00-07,-77.0435683333333,38.9042533333333
BirdDC-ILPCW,ILPCW,2018-12-23 01:05:00-07,BirdDC,electric-scooter,2018-12-23 01:05:00-07,-77.0322156977626,38.9012174914022
JumpDC-bike_18868,JUMP DC-0827,2018-12-23 01:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 01:05:00-07,-77.0321016666667,38.9034866666667
JumpDC-bike_23207,JUMP DC-2516,2018-12-23 01:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 01:05:00-07,-77.0339533333333,38.9035366666667
BirdDC-9AU1F,9AU1F,2018-12-23 01:05:00-07,BirdDC,electric-scooter,2018-12-23 01:05:00-07,-77.0321623787012,38.9011405258682
JumpDC-bike_23626,JUMP DC-2661,2018-12-23 01:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 01:05:00-07,-77.0501116666667,38.90551
SkipDC-352897091329063,"",2018-12-23 01:05:02-07,SkipDC,electric-scooter,2018-12-23 01:05:00-07,-77.04456,38.9085933
BirdDC-NP4T3,NP4T3,2018-12-23 01:05:00-07,BirdDC,electric-scooter,2018-12-23 01:05:00-07,-77.0381933333333,38.906895
