vehicle_id,name,last_reported,system_id,vehicle_type,collected_at,lon,lat
BirdDC-TGJSE,TGJSE,2018-12-21 17:04:55-07,BirdDC,electric-scooter,2018-12-21 17:05:00-07,-76.9975512,38.8580846
BirdDC-5FAU4,5FAU4,2018-12-21 17:04:55-07,BirdDC,electric-scooter,2018-12-21 17:05:00-07,-77.0039833333333,38.835895
BirdDC-SU4X3,SU4X3,2018-12-21 17:04:55-07,BirdDC,electric-scooter,2018-12-21 17:05:00-07,-77.0039833333333,38.8359033333333
SkipDC-352897091384761,"",2018-12-21 17:04:55-07,SkipDC,electric-scooter,2018-12-21 17:05:00-07,-76.9977933,38.8726567
BirdDC-CQZ8D,CQZ8D,2018-12-21 17:04:55-07,BirdDC,electric-scooter,2018-12-21 17:05:00-07,-76.9780617,38.8708505
JumpDC-bike_23513,JUMP DC-2648,2018-12-21 17:05:03-07,JumpDC,pedal-assist-bike,2018-12-21 17:05:00-07,-77.0238633333333,38.8782016666667
SkipDC-352897091380900,"",2018-12-21 17:04:55-07,SkipDC,electric-scooter,2018-12-21 17:05:00-07,-77.0188448,38.8746041
SkipDC-352897091272982,"",2018-12-21 17:04:55-07,SkipDC,electric-scooter,2018-12-21 17:05:00-07,-76.9941591,38.8769744
SkipDC-352897091326002,"",2018-12-21 17:04:55-07,SkipDC,electric-scooter,2018-12-21 17:05:00-07,-76.9978933,38.87487
SkipDC-352897091311087,"",2018-12-21 17:04:55-07,SkipDC,electric-scooter,2018-12-21 17:05:00-07,-76.9944867,38.8766517
JumpDC-bike_18843,JUMP DC-0720,2018-12-21 17:05:03-07,JumpDC,pedal-assist-bike,2018-12-21 17:05:00-07,-77.026425,38.8810666666667
JumpDC-bike_23671,JUMP DC-2706,2018-12-21 17:05:03-07,JumpDC,pedal-assist-bike,2018-12-21 17:05:00-07,-77.0239933333333,38.878665
SkipDC-352897091314669,"",2018-12-21 17:04:55-07,SkipDC,electric-scooter,2018-12-21 17:05:00-07,-77.024812,38.8799853
JumpDC-bike_16607,JUMP DC-0242,2018-12-21 17:05:03-07,JumpDC,pedal-assist-bike,2018-12-21 17:05:00-07,-77.0230483333333,38.8786083333333
SkipDC-352897091387269,"",2018-12-21 17:04:55-07,SkipDC,electric-scooter,2018-12-21 17:05:00-07,-77.0147025,38.8789211
JumpDC-bike_18857,JUMP DC-0766,2018-12-21 17:05:03-07,JumpDC,pedal-assist-bike,2018-12-21 17:05:00-07,-77.0077833333333,38.8794216666667
JumpDC-bike_23215,JUMP DC-2524,2018-12-21 17:05:03-07,JumpDC,pedal-assist-bike,2018-12-21 17:05:00-07,-77.0173383333333,38.885915
BirdDC-YCIN2,YCIN2,2018-12-21 17:04:55-07,BirdDC,electric-scooter,2018-12-21 17:05:00-07,-77.0166316666667,38.8832466666667
JumpDC-bike_23702,JUMP DC-2737,2018-12-21 17:05:03-07,JumpDC,pedal-assist-bike,2018-12-21 17:05:00-07,-77.015355,38.8861983333333
JumpDC-bike_23654,JUMP DC-2689,2018-12-21 17:05:03-07,JumpDC,pedal-assist-bike,2018-12-21 17:05:00-07,-77.0157716666667,38.8863
SkipDC-352897091343221,"",2018-12-21 17:04:55-07,SkipDC,electric-scooter,2018-12-21 17:05:00-07,-77.0098417,38.8869467
SkipDC-352897091272743,"",2018-12-21 17:04:55-07,SkipDC,electric-scooter,2018-12-21 17:05:00-07,-77.0086096,38.8862041
BirdDC-K18NT,K18NT,2018-12-21 17:04:55-07,BirdDC,electric-scooter,2018-12-21 17:05:00-07,-77.0095666666667,38.88691
BirdDC-YE16W,YE16W,2018-12-21 17:04:55-07,BirdDC,electric-scooter,2018-12-21 17:05:00-07,-77.00969,38.8869933333333
SkipDC-352897091310808,"",2018-12-21 17:04:55-07,SkipDC,electric-scooter,2018-12-21 17:05:00-07,-77.0096064,38.8833431
SkipDC-352897091437163,"",2018-12-21 17:04:55-07,SkipDC,electric-scooter,2018-12-21 17:05:00-07,-77.00585,38.886125
SkipDC-352897091432685,"",2018-12-21 17:04:55-07,SkipDC,electric-scooter,2018-12-21 17:05:00-07,-77.0031256,38.8851271
SkipDC-352897091295066,"",2018-12-21 17:04:55-07,SkipDC,electric-scooter,2018-12-21 17:05:00-07,-77.0029453,38.8872441
SkipDC-352897091381726,"",2018-12-21 17:04:55-07,SkipDC,electric-scooter,2018-12-21 17:05:00-07,-77.0021983,38.887375
JumpDC-bike_23488,JUMP DC-2623,2018-12-21 17:05:03-07,JumpDC,pedal-assist-bike,2018-12-21 17:05:00-07,-76.9901683333333,38.8852133333333
BirdDC-CADKN,CADKN,2018-12-21 17:04:55-07,BirdDC,electric-scooter,2018-12-21 17:05:00-07,-76.9480538,38.8850596
