vehicle_id,name,last_reported,system_id,vehicle_type,collected_at,lon,lat
BirdDC-JYM3H,JYM3H,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.00486,38.8366783333333
BirdDC-ESZKA,ESZKA,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-76.974495,38.84758
SkipDC-352897091391485,"",2018-12-18 08:05:00-07,SkipDC,electric-scooter,2018-12-18 08:05:00-07,-76.9136068,38.7689717
BirdDC-MNT9S,MNT9S,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-76.995415,38.8619466666667
JumpDC-bike_18905,JUMP DC-0784,2018-12-18 08:04:27-07,JumpDC,pedal-assist-bike,2018-12-18 08:05:00-07,-77.0107483333333,38.8711416666667
BirdDC-CQZ8D,CQZ8D,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-76.9780617,38.8708505
BirdDC-6FS4N,6FS4N,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-76.9790566666667,38.8695266666667
BirdDC-83LI,83LI,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-76.958328,38.873226
JumpDC-bike_23630,JUMP DC-2665,2018-12-18 08:04:27-07,JumpDC,pedal-assist-bike,2018-12-18 08:05:00-07,-77.0221083333333,38.8767716666667
BirdDC-GM1CG,GM1CG,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.0135033333333,38.8759083333333
SkipDC-352897091428006,"",2018-12-18 08:05:00-07,SkipDC,electric-scooter,2018-12-18 08:05:00-07,-77.015971,38.8764695
SkipDC-352897091387202,"",2018-12-18 08:05:00-07,SkipDC,electric-scooter,2018-12-18 08:05:00-07,-77.0159248,38.8765098
SkipDC-352897091438203,"",2018-12-18 08:05:00-07,SkipDC,electric-scooter,2018-12-18 08:05:00-07,-77.0058858,38.8763941
SkipDC-352897091381783,"",2018-12-18 08:05:00-07,SkipDC,electric-scooter,2018-12-18 08:05:00-07,-77.0059758,38.8756483
JumpDC-bike_23945,JUMP DC-2454,2018-12-18 08:04:27-07,JumpDC,pedal-assist-bike,2018-12-18 08:05:00-07,-77.0256283333333,38.8837516666667
JumpDC-bike_23697,JUMP DC-2732,2018-12-18 08:04:27-07,JumpDC,pedal-assist-bike,2018-12-18 08:05:00-07,-77.0282366666667,38.88587
BirdDC-IS8VV,IS8VV,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-76.9533916666667,38.885735
BirdDC-61HE5,61HE5,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-76.9532316666667,38.8863216666667
JumpDC-bike_23466,JUMP DC-2601,2018-12-18 08:04:27-07,JumpDC,pedal-assist-bike,2018-12-18 08:05:00-07,-76.9949683333333,38.8622416666667
JumpDC-bike_23189,JUMP DC-2498,2018-12-18 08:04:27-07,JumpDC,pedal-assist-bike,2018-12-18 08:05:00-07,-76.9950266666667,38.8623433333333
JumpDC-bike_23459,JUMP DC-2594,2018-12-18 08:04:27-07,JumpDC,pedal-assist-bike,2018-12-18 08:05:00-07,-76.9946,38.86218
JumpDC-bike_18839,JUMP DC-0716,2018-12-18 08:04:27-07,JumpDC,pedal-assist-bike,2018-12-18 08:05:00-07,-76.9948216666667,38.8623233333333
SkipDC-352897091386923,"",2018-12-18 08:05:00-07,SkipDC,electric-scooter,2018-12-18 08:05:00-07,-77.0044103,38.8766194
SkipDC-352897091327943,"",2018-12-18 08:05:00-07,SkipDC,electric-scooter,2018-12-18 08:05:00-07,-77.0051659,38.8763129
SkipDC-352897091437668,"",2018-12-18 08:05:00-07,SkipDC,electric-scooter,2018-12-18 08:05:00-07,-77.0041717,38.8765683
JumpDC-bike_23188,JUMP DC-2497,2018-12-18 08:04:27-07,JumpDC,pedal-assist-bike,2018-12-18 08:05:00-07,-77.0008183333333,38.8758833333333
SkipDC-352897091431067,"",2018-12-18 08:05:00-07,SkipDC,electric-scooter,2018-12-18 08:05:00-07,-77.0055668,38.8761269
SkipDC-352897091458102,"",2018-12-18 08:05:00-07,SkipDC,electric-scooter,2018-12-18 08:05:00-07,-77.0837117,38.879125
JumpDC-bike_18865,JUMP DC-0824,2018-12-18 08:04:27-07,JumpDC,pedal-assist-bike,2018-12-18 08:05:00-07,-77.0274783333333,38.8815066666667
JumpDC-bike_18878,JUMP DC-0837,2018-12-18 08:04:27-07,JumpDC,pedal-assist-bike,2018-12-18 08:05:00-07,-77.0187283333333,38.8811633333333
JumpDC-bike_23215,JUMP DC-2524,2018-12-18 08:04:27-07,JumpDC,pedal-assist-bike,2018-12-18 08:05:00-07,-77.0183133333333,38.879175
SkipDC-352897091319809,"",2018-12-18 08:05:00-07,SkipDC,electric-scooter,2018-12-18 08:05:00-07,-77.0147223,38.879006
SkipDC-352897091459746,"",2018-12-18 08:05:00-07,SkipDC,electric-scooter,2018-12-18 08:05:00-07,-77.0050608,38.8784183
SkipDC-352897091437502,"",2018-12-18 08:05:00-07,SkipDC,electric-scooter,2018-12-18 08:05:00-07,-77.0050424,38.8785247
JumpDC-bike_16631,JUMP DC-0222,2018-12-18 08:04:27-07,JumpDC,pedal-assist-bike,2018-12-18 08:05:00-07,-76.983785,38.879195
BirdDC-9TVLY,9TVLY,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-76.9609566126736,38.882553172334
BirdDC-S9DV1,S9DV1,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-76.9610133333333,38.8824916666667
BirdDC-ITVFI,ITVFI,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.041855,38.89576
BirdDC-KAMCL,KAMCL,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.0418316666667,38.89581
BirdDC-FJ3H9,FJ3H9,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.0418166666667,38.8958133333333
BirdDC-QMHF5,QMHF5,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.04361,38.8951716666667
BirdDC-46ZTS,46ZTS,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.043595,38.8951533333333
BirdDC-YHLCK,YHLCK,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.022291,38.8923709
JumpDC-bike_23450,JUMP DC-2585,2018-12-18 08:04:27-07,JumpDC,pedal-assist-bike,2018-12-18 08:05:00-07,-77.0225933333333,38.8939883333333
JumpDC-bike_23167,JUMP DC-2476,2018-12-18 08:04:27-07,JumpDC,pedal-assist-bike,2018-12-18 08:05:00-07,-77.0215066666667,38.89619
BirdDC-2CVIE,2CVIE,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.022291,38.8923709
JumpDC-bike_23489,JUMP DC-2624,2018-12-18 08:04:27-07,JumpDC,pedal-assist-bike,2018-12-18 08:05:00-07,-77.0220683333333,38.8957633333333
JumpDC-bike_23155,JUMP DC-2464,2018-12-18 08:04:27-07,JumpDC,pedal-assist-bike,2018-12-18 08:05:00-07,-77.0226033333333,38.8937866666667
BirdDC-9C1ZU,9C1ZU,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.022291,38.8923709
BirdDC-CATKV,CATKV,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.022291,38.8923709
SkipDC-352897091386667,"",2018-12-18 08:05:00-07,SkipDC,electric-scooter,2018-12-18 08:05:00-07,-77.0228016,38.8930714
SkipDC-352897091391428,"",2018-12-18 08:05:00-07,SkipDC,electric-scooter,2018-12-18 08:05:00-07,-77.0228016,38.8930714
JumpDC-bike_18879,JUMP DC-0838,2018-12-18 08:04:27-07,JumpDC,pedal-assist-bike,2018-12-18 08:05:00-07,-76.98843,38.8961883333333
BirdDC-D45VC,D45VC,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-76.9563133333333,38.89386
BirdDC-6R6NI,6R6NI,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-76.953095,38.8929516666667
BirdDC-X9TJU,X9TJU,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-76.95697,38.8920633333333
BirdDC-U1M9B,U1M9B,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-76.9464333333333,38.8924216666667
BirdDC-BM3MT,BM3MT,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.0508444775613,38.902938757128
BirdDC-NJ791,NJ791,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.046715,38.9013333333333
BirdDC-LDIUX,LDIUX,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.0467833333333,38.901195
BirdDC-RA895,RA895,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.03218,38.9048116666667
BirdDC-SB2U4,SB2U4,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.034455,38.9024316666667
BirdDC-PDEYX,PDEYX,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.0322716666667,38.9047466666667
BirdDC-9X7N1,9X7N1,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.032295,38.9047783333333
BirdDC-GF9RQ,GF9RQ,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.033615,38.9009966666667
BirdDC-QEEQF,QEEQF,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.0322266666667,38.9048416666667
BirdDC-84LL7,84LL7,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.0343783333333,38.9025083333333
BirdDC-4RKLP,4RKLP,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.034485,38.9022366666667
BirdDC-GPL7Q,GPL7Q,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.0336383333333,38.901005
BirdDC-SQJDZ,SQJDZ,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.027,38.9021683333333
BirdDC-6USDN,6USDN,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.0268166666667,38.90208
JumpDC-bike_23676,JUMP DC-2711,2018-12-18 08:04:27-07,JumpDC,pedal-assist-bike,2018-12-18 08:05:00-07,-77.0112966666667,38.903025
JumpDC-bike_18918,JUMP DC-0797,2018-12-18 08:04:27-07,JumpDC,pedal-assist-bike,2018-12-18 08:05:00-07,-77.024645,38.9097083333333
BirdDC-GMWRD,GMWRD,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.02864,38.9097133333333
BirdDC-J7IF7,J7IF7,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.0286183333333,38.9097216666667
BirdDC-VDPZZ,VDPZZ,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.0286333333333,38.9097333333333
BirdDC-FB8FU,FB8FU,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.0218181145163,38.9085127646466
BirdDC-GB2WB,GB2WB,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.0227666666667,38.908435
BirdDC-2IYC6,2IYC6,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.02282,38.908505
BirdDC-K6PH3,K6PH3,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-77.0227733333333,38.90847
JumpDC-bike_23179,JUMP DC-2488,2018-12-18 08:04:27-07,JumpDC,pedal-assist-bike,2018-12-18 08:05:00-07,-77.0114066666667,38.9064466666667
JumpDC-bike_23637,JUMP DC-2672,2018-12-18 08:04:27-07,JumpDC,pedal-assist-bike,2018-12-18 08:05:00-07,-77.003335,38.907125
JumpDC-bike_16615,JUMP DC-0250,2018-12-18 08:04:27-07,JumpDC,pedal-assist-bike,2018-12-18 08:05:00-07,-76.9981083333333,38.9056633333333
BirdDC-E3HFZ,E3HFZ,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-76.9870625530155,38.9070964325582
BirdDC-YN6T9,YN6T9,2018-12-18 08:04:46-07,BirdDC,electric-scooter,2018-12-18 08:05:00-07,-76.9870383333333,38.9071383333333
JumpDC-bike_23202,JUMP DC-2511,2018-12-18 08:04:27-07,JumpDC,pedal-assist-bike,2018-12-18 08:05:00-07,-76.9525933333333,38.9059366666667
