vehicle_id,name,last_reported,system_id,vehicle_type,collected_at,lon,lat
BirdDC-SU4X3,SU4X3,2018-12-21 15:05:15-07,BirdDC,electric-scooter,2018-12-21 15:05:00-07,-77.00399,38.8359
JumpDC-bike_18908,JUMP DC-0787,2018-12-21 15:04:33-07,JumpDC,pedal-assist-bike,2018-12-21 15:05:00-07,-76.9642283333333,38.813905
BirdDC-P6HU4,P6HU4,2018-12-21 15:05:15-07,BirdDC,electric-scooter,2018-12-21 15:05:00-07,-76.9873583333333,38.8648916666667
SkipDC-352897091387582,"",2018-12-21 15:05:15-07,SkipDC,electric-scooter,2018-12-21 15:05:00-07,-76.988095,38.8674717
JumpDC-bike_18834,JUMP DC-0711,2018-12-21 15:04:33-07,JumpDC,pedal-assist-bike,2018-12-21 15:05:00-07,-77.0186866666667,38.87299
SkipDC-352897091384761,"",2018-12-21 15:05:15-07,SkipDC,electric-scooter,2018-12-21 15:05:00-07,-76.9977933,38.8726567
BirdDC-2VL4F,2VL4F,2018-12-21 15:05:15-07,BirdDC,electric-scooter,2018-12-21 15:05:00-07,-76.9848633333333,38.8540733333333
BirdDC-TGJSE,TGJSE,2018-12-21 15:05:15-07,BirdDC,electric-scooter,2018-12-21 15:05:00-07,-76.9975512,38.8580846
BirdDC-XUVW9,XUVW9,2018-12-21 15:05:15-07,BirdDC,electric-scooter,2018-12-21 15:05:00-07,-76.9743541587589,38.8577396034088
BirdDC-PNXU6,PNXU6,2018-12-21 15:05:15-07,BirdDC,electric-scooter,2018-12-21 15:05:00-07,-76.9748383333333,38.8578116666667
JumpDC-bike_18907,JUMP DC-0786,2018-12-21 15:04:33-07,JumpDC,pedal-assist-bike,2018-12-21 15:05:00-07,-76.994755,38.86215
JumpDC-bike_18865,JUMP DC-0824,2018-12-21 15:04:33-07,JumpDC,pedal-assist-bike,2018-12-21 15:05:00-07,-76.9949966666667,38.862055
BirdDC-TS3MI,TS3MI,2018-12-21 15:05:15-07,BirdDC,electric-scooter,2018-12-21 15:05:00-07,-76.9957816666667,38.8622933333333
BirdDC-CQZ8D,CQZ8D,2018-12-21 15:05:15-07,BirdDC,electric-scooter,2018-12-21 15:05:00-07,-76.9780617,38.8708505
JumpDC-bike_23513,JUMP DC-2648,2018-12-21 15:04:33-07,JumpDC,pedal-assist-bike,2018-12-21 15:05:00-07,-77.0238633333333,38.8782016666667
SkipDC-352897091380900,"",2018-12-21 15:05:15-07,SkipDC,electric-scooter,2018-12-21 15:05:00-07,-77.0189165,38.8746473
JumpDC-bike_23642,JUMP DC-2677,2018-12-21 15:04:33-07,JumpDC,pedal-assist-bike,2018-12-21 15:05:00-07,-77.01742,38.8780066666667
JumpDC-bike_23460,JUMP DC-2595,2018-12-21 15:04:33-07,JumpDC,pedal-assist-bike,2018-12-21 15:05:00-07,-77.012685,38.87561
SkipDC-352897091436884,"",2018-12-21 15:05:15-07,SkipDC,electric-scooter,2018-12-21 15:05:00-07,-77.0067372,38.8758424
SkipDC-352897091273642,"",2018-12-21 15:05:15-07,SkipDC,electric-scooter,2018-12-21 15:05:00-07,-77.00671,38.8767033
SkipDC-352897091438823,"",2018-12-21 15:05:15-07,SkipDC,electric-scooter,2018-12-21 15:05:00-07,-77.0039333,38.87651
JumpDC-bike_23509,JUMP DC-2644,2018-12-21 15:04:33-07,JumpDC,pedal-assist-bike,2018-12-21 15:05:00-07,-76.995085,38.8620333333333
JumpDC-bike_18925,JUMP DC-0804,2018-12-21 15:04:33-07,JumpDC,pedal-assist-bike,2018-12-21 15:05:00-07,-76.994665,38.8619433333333
BirdDC-FRWQD,FRWQD,2018-12-21 15:05:15-07,BirdDC,electric-scooter,2018-12-21 15:05:00-07,-76.9910583333333,38.8636666666667
JumpDC-bike_23626,JUMP DC-2661,2018-12-21 15:04:33-07,JumpDC,pedal-assist-bike,2018-12-21 15:05:00-07,-76.97747,38.8647533333333
BirdDC-MAAJF,MAAJF,2018-12-21 15:05:15-07,BirdDC,electric-scooter,2018-12-21 15:05:00-07,-76.9739484812939,38.8645269419849
SkipDC-352897091311087,"",2018-12-21 15:05:15-07,SkipDC,electric-scooter,2018-12-21 15:05:00-07,-76.994575,38.8767083
SkipDC-352897091272982,"",2018-12-21 15:05:15-07,SkipDC,electric-scooter,2018-12-21 15:05:00-07,-76.9936155,38.8764689
SkipDC-352897091292022,"",2018-12-21 15:05:15-07,SkipDC,electric-scooter,2018-12-21 15:05:00-07,-77.000575,38.8767117
JumpDC-bike_18831,JUMP DC-0708,2018-12-21 15:04:33-07,JumpDC,pedal-assist-bike,2018-12-21 15:05:00-07,-77.0007416666667,38.8763683333333
JumpDC-bike_23189,JUMP DC-2498,2018-12-21 15:04:33-07,JumpDC,pedal-assist-bike,2018-12-21 15:05:00-07,-77.001505,38.8765583333333
JumpDC-bike_23191,JUMP DC-2500,2018-12-21 15:04:33-07,JumpDC,pedal-assist-bike,2018-12-21 15:05:00-07,-77.029835,38.884425
SkipDC-352897091428006,"",2018-12-21 15:05:15-07,SkipDC,electric-scooter,2018-12-21 15:05:00-07,-77.0278383,38.8873383
SkipDC-352897091458482,"",2018-12-21 15:05:15-07,SkipDC,electric-scooter,2018-12-21 15:05:00-07,-77.0257617,38.8866333
BirdDC-4EPM9,4EPM9,2018-12-21 15:05:15-07,BirdDC,electric-scooter,2018-12-21 15:05:00-07,-77.0199516666667,38.8873516666667
BirdDC-FTVV4,FTVV4,2018-12-21 15:05:15-07,BirdDC,electric-scooter,2018-12-21 15:05:00-07,-77.0177233333333,38.88594
BirdDC-19SKL,19SKL,2018-12-21 15:05:15-07,BirdDC,electric-scooter,2018-12-21 15:05:00-07,-77.021645,38.8831366666667
BirdDC-MEAKZ,MEAKZ,2018-12-21 15:05:15-07,BirdDC,electric-scooter,2018-12-21 15:05:00-07,-77.0199516666667,38.88731
