vehicle_id,name,last_reported,system_id,vehicle_type,collected_at,lon,lat
BirdDC-XLN65,XLN65,2018-12-23 10:05:04-07,BirdDC,electric-scooter,2018-12-23 10:05:00-07,-77.0062566666667,38.827415
BirdDC-QBUBP,QBUBP,2018-12-23 10:05:04-07,BirdDC,electric-scooter,2018-12-23 10:05:00-07,-76.9857454207511,38.8438696414594
JumpDC-bike_23467,JUMP DC-2602,2018-12-23 10:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 10:05:00-07,-76.9852216666667,38.8554716666667
JumpDC-bike_23186,JUMP DC-2495,2018-12-23 10:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 10:05:00-07,-76.9955316666667,38.8623616666667
JumpDC-bike_23213,JUMP DC-2522,2018-12-23 10:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 10:05:00-07,-76.99549,38.862315
JumpDC-bike_23662,JUMP DC-2697,2018-12-23 10:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 10:05:00-07,-76.9870383333333,38.867885
BirdDC-Q8DTE,Q8DTE,2018-12-23 10:05:04-07,BirdDC,electric-scooter,2018-12-23 10:05:00-07,-76.9804083333333,38.8697616666667
BirdDC-CQZ8D,CQZ8D,2018-12-23 10:05:04-07,BirdDC,electric-scooter,2018-12-23 10:05:00-07,-76.9780617,38.8708505
JumpDC-bike_18831,JUMP DC-0708,2018-12-23 10:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 10:05:00-07,-76.9576116666667,38.872385
SkipDC-352897091458482,"",2018-12-23 10:05:04-07,SkipDC,electric-scooter,2018-12-23 10:05:00-07,-77.0043,38.876805
SkipDC-352897091427602,"",2018-12-23 10:05:04-07,SkipDC,electric-scooter,2018-12-23 10:05:00-07,-77.004285,38.87677
SkipDC-352897091272743,"",2018-12-23 10:05:04-07,SkipDC,electric-scooter,2018-12-23 10:05:00-07,-77.005095,38.8764505
SkipDC-352897091314727,"",2018-12-23 10:05:04-07,SkipDC,electric-scooter,2018-12-23 10:05:00-07,-77.00456,38.8767317
SkipDC-352897091311681,"",2018-12-23 10:05:04-07,SkipDC,electric-scooter,2018-12-23 10:05:00-07,-77.0046144,38.8767598
