vehicle_id,name,last_reported,system_id,vehicle_type,collected_at,lon,lat
JumpDC-bike_23476,JUMP DC-2611,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.0108816666667,38.9072916666667
BirdDC-645QG,645QG,2018-12-23 02:05:00-07,BirdDC,electric-scooter,2018-12-23 02:05:00-07,-76.9946816666667,38.8267966666667
SkipDC-352897091430945,"",2018-12-23 02:05:03-07,SkipDC,electric-scooter,2018-12-23 02:05:00-07,-77.02551,38.87967
SkipDC-352897091437981,"",2018-12-23 02:05:03-07,SkipDC,electric-scooter,2018-12-23 02:05:00-07,-76.994685,38.881435
BirdDC-9TVLY,9TVLY,2018-12-23 02:05:00-07,BirdDC,electric-scooter,2018-12-23 02:05:00-07,-76.9608977717133,38.8824838959043
SkipDC-352897091384068,"",2018-12-23 02:05:03-07,SkipDC,electric-scooter,2018-12-23 02:05:00-07,-77.018205,38.8831033
SkipDC-352897091274582,"",2018-12-23 02:05:03-07,SkipDC,electric-scooter,2018-12-23 02:05:00-07,-77.0181154,38.8831576
SkipDC-352897091437726,"",2018-12-23 02:05:03-07,SkipDC,electric-scooter,2018-12-23 02:05:00-07,-76.9821503,38.8835896
JumpDC-bike_23181,JUMP DC-2490,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.0290916666667,38.8875233333333
BirdDC-D45VC,D45VC,2018-12-23 02:05:00-07,BirdDC,electric-scooter,2018-12-23 02:05:00-07,-76.9563366666667,38.8938566666667
BirdDC-DL7XC,DL7XC,2018-12-23 02:05:00-07,BirdDC,electric-scooter,2018-12-23 02:05:00-07,-77.054985,38.89727
JumpDC-bike_18930,JUMP DC-0809,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.049025,38.9007066666667
BirdDC-M6Z3Z,M6Z3Z,2018-12-23 02:05:00-07,BirdDC,electric-scooter,2018-12-23 02:05:00-07,-77.031945,38.8978116666667
JumpDC-bike_23702,JUMP DC-2737,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.0268766666667,38.8972116666667
JumpDC-bike_23202,JUMP DC-2511,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.018345,38.9007883333333
SkipDC-352897091343221,"",2018-12-23 02:05:03-07,SkipDC,electric-scooter,2018-12-23 02:05:00-07,-77.0219633,38.90044
BirdDC-GL5P8,GL5P8,2018-12-23 02:05:00-07,BirdDC,electric-scooter,2018-12-23 02:05:00-07,-77.0533181448253,38.9050796209265
SkipDC-352897091325905,"",2018-12-23 02:05:03-07,SkipDC,electric-scooter,2018-12-23 02:05:00-07,-77.044845,38.9023867
JumpDC-bike_23641,JUMP DC-2676,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.0435683333333,38.9042533333333
SkipDC-352897091392368,"",2018-12-23 02:05:03-07,SkipDC,electric-scooter,2018-12-23 02:05:00-07,-77.0451125,38.9039294
JumpDC-bike_18879,JUMP DC-0838,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.0390933333333,38.9014333333333
BirdDC-ILPCW,ILPCW,2018-12-23 02:05:00-07,BirdDC,electric-scooter,2018-12-23 02:05:00-07,-77.0322156977626,38.9012174914022
JumpDC-bike_23214,JUMP DC-2523,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.0324533333333,38.904495
JumpDC-bike_23207,JUMP DC-2516,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.0339533333333,38.9035366666667
BirdDC-9AU1F,9AU1F,2018-12-23 02:05:00-07,BirdDC,electric-scooter,2018-12-23 02:05:00-07,-77.0321623787012,38.9011405258682
JumpDC-bike_16601,JUMP DC-0235,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.031295,38.9043866666667
BirdDC-PD5NA,PD5NA,2018-12-23 02:05:00-07,BirdDC,electric-scooter,2018-12-23 02:05:00-07,-77.018135,38.90105
JumpDC-bike_23228,JUMP DC-2537,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.0188733333333,38.9033483333333
JumpDC-bike_18857,JUMP DC-0766,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.0075883333333,38.9046783333333
SkipDC-352897091431307,"",2018-12-23 02:05:03-07,SkipDC,electric-scooter,2018-12-23 02:05:00-07,-77.008775,38.9028833
JumpDC-bike_23203,JUMP DC-2512,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-76.9988116666667,38.9012916666667
JumpDC-bike_23459,JUMP DC-2594,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-76.981985,38.9020666666667
JumpDC-bike_18841,JUMP DC-0718,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-76.9776683333333,38.902595
BirdDC-JPPCE,JPPCE,2018-12-23 02:05:00-07,BirdDC,electric-scooter,2018-12-23 02:05:00-07,-77.0218283333333,38.915005
JumpDC-bike_23637,JUMP DC-2672,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.0746433333333,38.9227066666667
BirdDC-WHL3I,WHL3I,2018-12-23 02:05:00-07,BirdDC,electric-scooter,2018-12-23 02:05:00-07,-77.07492,38.9212766666667
BirdDC-Y1TA5,Y1TA5,2018-12-23 02:05:00-07,BirdDC,electric-scooter,2018-12-23 02:05:00-07,-77.0393011,38.9189451
BirdDC-FWYI7,FWYI7,2018-12-23 02:05:00-07,BirdDC,electric-scooter,2018-12-23 02:05:00-07,-77.0392879,38.9189784
SkipDC-352897091381783,"",2018-12-23 02:05:03-07,SkipDC,electric-scooter,2018-12-23 02:05:00-07,-77.0341417,38.9227533
BirdDC-TGB48,TGB48,2018-12-23 02:05:00-07,BirdDC,electric-scooter,2018-12-23 02:05:00-07,-77.014335,38.920417
JumpDC-bike_23140,JUMP DC-2449,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.0028116666667,38.92297
BirdDC-U9Z1N,U9Z1N,2018-12-23 02:05:00-07,BirdDC,electric-scooter,2018-12-23 02:05:00-07,-76.9999616666667,38.9211616666667
JumpDC-bike_16488,JUMP DC-0214,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-76.9960733333333,38.920125
JumpDC-bike_23693,JUMP DC-2728,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-76.9621716666667,38.9191166666667
JumpDC-bike_23201,JUMP DC-2510,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.0529833333333,38.9261633333333
JumpDC-bike_18864,JUMP DC-0823,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.0506266666667,38.9235866666667
JumpDC-bike_23170,JUMP DC-2479,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.0566766666667,38.9368516666667
JumpDC-bike_23153,JUMP DC-2462,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.0584333333333,38.9351716666667
JumpDC-bike_23643,JUMP DC-2678,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.04422,38.9332283333333
JumpDC-bike_23684,JUMP DC-2719,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.0352866666667,38.934885
JumpDC-bike_23482,JUMP DC-2617,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.000985,38.9331333333333
JumpDC-bike_23439,JUMP DC-2574,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.0045633333333,38.9435
JumpDC-bike_18856,JUMP DC-0765,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-76.98174,38.945145
JumpDC-bike_23147,JUMP DC-2456,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.0161433333333,38.947775
JumpDC-bike_23194,JUMP DC-2503,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-76.9948433333333,38.9473633333333
BirdDC-RTNTM,RTNTM,2018-12-23 02:05:00-07,BirdDC,electric-scooter,2018-12-23 02:05:00-07,-77.0103983333333,38.9518966666667
JumpDC-bike_18898,JUMP DC-0777 ,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.00219,38.95245
JumpDC-bike_23188,JUMP DC-2497,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.0020466666667,38.9523483333333
JumpDC-bike_18866,JUMP DC-0825,2018-12-23 02:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 02:05:00-07,-77.0021266666667,38.95253
BirdDC-EW8DL,EW8DL,2018-12-23 02:20:00-07,BirdDC,electric-scooter,2018-12-23 02:20:00-07,-76.96511,38.8583483333333
SkipDC-352897091437767,"",2018-12-23 02:20:03-07,SkipDC,electric-scooter,2018-12-23 02:20:00-07,-77.0255133,38.8796633
SkipDC-352897091430945,"",2018-12-23 02:20:03-07,SkipDC,electric-scooter,2018-12-23 02:20:00-07,-77.0254233,38.8796083
SkipDC-352897091437981,"",2018-12-23 02:20:03-07,SkipDC,electric-scooter,2018-12-23 02:20:00-07,-76.9934967,38.8813183
BirdDC-9TVLY,9TVLY,2018-12-23 02:20:00-07,BirdDC,electric-scooter,2018-12-23 02:20:00-07,-76.9608977717133,38.8824838959043
JumpDC-bike_18919,JUMP DC-0798,2018-12-23 02:20:02-07,JumpDC,pedal-assist-bike,2018-12-23 02:20:00-07,-77.0421233333333,38.8961066666667
BirdDC-E9UZK,E9UZK,2018-12-23 02:20:00-07,BirdDC,electric-scooter,2018-12-23 02:20:00-07,-77.0438766666667,38.8959766666667
JumpDC-bike_23705,JUMP DC-2740,2018-12-23 02:20:02-07,JumpDC,pedal-assist-bike,2018-12-23 02:20:00-07,-77.04668,38.8926616666667
BirdDC-D45VC,D45VC,2018-12-23 02:20:00-07,BirdDC,electric-scooter,2018-12-23 02:20:00-07,-76.9563366666667,38.8938566666667
JumpDC-bike_23694,JUMP DC-2729,2018-12-23 02:20:02-07,JumpDC,pedal-assist-bike,2018-12-23 02:20:00-07,-77.001815,38.90041
BirdDC-7JLUT,7JLUT,2018-12-23 02:20:00-07,BirdDC,electric-scooter,2018-12-23 02:20:00-07,-76.99141,38.9001166666667
JumpDC-bike_23697,JUMP DC-2732,2018-12-23 02:20:02-07,JumpDC,pedal-assist-bike,2018-12-23 02:20:00-07,-76.98504,38.898015
JumpDC-bike_23229,JUMP DC-2538,2018-12-23 02:20:02-07,JumpDC,pedal-assist-bike,2018-12-23 02:20:00-07,-76.9830816666667,38.8996283333333
JumpDC-bike_18871,JUMP DC-0830,2018-12-23 02:20:02-07,JumpDC,pedal-assist-bike,2018-12-23 02:20:00-07,-76.9315166666667,38.8998266666667
BirdDC-KQFM9,KQFM9,2018-12-23 02:20:00-07,BirdDC,electric-scooter,2018-12-23 02:20:00-07,-76.9181983333333,38.89983
BirdDC-HFSAC,HFSAC,2018-12-23 02:20:00-07,BirdDC,electric-scooter,2018-12-23 02:20:00-07,-77.0652616666667,38.90437
BirdDC-8KGQQ,8KGQQ,2018-12-23 02:20:00-07,BirdDC,electric-scooter,2018-12-23 02:20:00-07,-77.062645,38.90519
JumpDC-bike_23152,JUMP DC-2461,2018-12-23 02:20:02-07,JumpDC,pedal-assist-bike,2018-12-23 02:20:00-07,-77.0613316666667,38.9027133333333
JumpDC-bike_23484,JUMP DC-2619,2018-12-23 02:20:02-07,JumpDC,pedal-assist-bike,2018-12-23 02:20:00-07,-77.06105,38.9051
JumpDC-bike_23460,JUMP DC-2595,2018-12-23 02:20:02-07,JumpDC,pedal-assist-bike,2018-12-23 02:20:00-07,-77.0611866666667,38.9026233333333
BirdDC-K7TWB,K7TWB,2018-12-23 02:20:00-07,BirdDC,electric-scooter,2018-12-23 02:20:00-07,-77.064385,38.905185
BirdDC-IBCB4,IBCB4,2018-12-23 02:20:00-07,BirdDC,electric-scooter,2018-12-23 02:20:00-07,-77.0593033333333,38.9009633333333
JumpDC-bike_23619,JUMP DC-2654,2018-12-23 02:20:02-07,JumpDC,pedal-assist-bike,2018-12-23 02:20:00-07,-77.0616,38.9022816666667
JumpDC-bike_23417,JUMP DC-2552,2018-12-23 02:20:02-07,JumpDC,pedal-assist-bike,2018-12-23 02:20:00-07,-77.0626633333333,38.9024366666667
JumpDC-bike_23690,JUMP DC-2725,2018-12-23 02:20:02-07,JumpDC,pedal-assist-bike,2018-12-23 02:20:00-07,-77.0626016666667,38.9024966666667
