vehicle_id,name,last_reported,system_id,vehicle_type,collected_at,lon,lat
BirdDC-TGJSE,TGJSE,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-76.9975413,38.8580633
BirdDC-XLN65,XLN65,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0062416666667,38.82743
BirdDC-XNCRP,XNCRP,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0058290682134,38.8280146297057
SkipDC-352897091383102,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0140933,38.8706933
BirdDC-CQZ8D,CQZ8D,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-76.9780617,38.8708505
BirdDC-Q8DTE,Q8DTE,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-76.9803766666667,38.8697583333333
BirdDC-AELVL,AELVL,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-76.9598616666667,38.8701433333333
JumpDC-bike_18831,JUMP DC-0708,2018-12-23 13:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 13:05:00-07,-76.9576116666667,38.872385
BirdDC-MNT9S,MNT9S,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0134283333333,38.875725
SkipDC-352897091427602,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0058858,38.8763941
SkipDC-352897091458482,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0051659,38.8763129
SkipDC-352897091272743,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0043167,38.87649
SkipDC-352897091314727,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0042083,38.8764167
SkipDC-352897091311681,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0044467,38.8767017
SkipDC-352897091436983,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0043917,38.8766917
JumpDC-bike_23707,JUMP DC-2742,2018-12-23 13:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 13:05:00-07,-76.9694183333333,38.8753416666667
SkipDC-352897091432727,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0231615,38.8854056
SkipDC-352897091343205,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0224417,38.8862879
SkipDC-352897091384662,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.021575,38.8861767
SkipDC-352897091437502,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.021595,38.8863483
SkipDC-352897091272685,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0215069,38.8864307
SkipDC-352897091325921,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0204596,38.8863707
BirdDC-MFKQG,MFKQG,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0223643364358,38.8848483204868
SkipDC-352897091328040,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0220818,38.8859262
SkipDC-352897091273642,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0224417,38.8862879
SkipDC-352897091387269,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0216448,38.8865156
JumpDC-bike_23699,JUMP DC-2734,2018-12-23 13:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 13:05:00-07,-76.99596,38.8843533333333
JumpDC-bike_18901,JUMP DC-0780,2018-12-23 13:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 13:05:00-07,-76.99586,38.8843016666667
JumpDC-bike_18930,JUMP DC-0809,2018-12-23 13:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 13:05:00-07,-76.9950416666667,38.8851283333333
JumpDC-bike_23162,JUMP DC-2471,2018-12-23 13:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 13:05:00-07,-76.9950416666667,38.8849583333333
BirdDC-QME4A,QME4A,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-76.9492866666667,38.8859516666667
BirdDC-QYXX3,QYXX3,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-76.932075,38.8873666666667
BirdDC-GX2KR,GX2KR,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0396603365215,38.8963373797377
SkipDC-352897091329147,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0494303,38.8886817
SkipDC-352897091392202,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0447527,38.8907249
SkipDC-352897091328065,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.046192,38.89185
SkipDC-352897091274129,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.03965,38.88958
SkipDC-352897091273949,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0322191,38.8918505
JumpDC-bike_23181,JUMP DC-2490,2018-12-23 13:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 13:05:00-07,-77.0290916666667,38.8875233333333
SkipDC-352897091437486,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.021722,38.8874913
JumpDC-bike_18868,JUMP DC-0827,2018-12-23 13:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 13:05:00-07,-76.9898,38.890355
JumpDC-bike_23641,JUMP DC-2676,2018-12-23 13:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 13:05:00-07,-76.9887666666667,38.8903583333333
JumpDC-bike_23201,JUMP DC-2510,2018-12-23 13:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 13:05:00-07,-76.9895333333333,38.89035
JumpDC-bike_18870,JUMP DC-0829,2018-12-23 13:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 13:05:00-07,-76.9885683333333,38.890435
BirdDC-E6XGL,E6XGL,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-76.9562066666667,38.8879016666667
BirdDC-WHSWM,WHSWM,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-76.95633,38.8877866666667
BirdDC-K69YG,K69YG,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-76.9561533333333,38.8877566666667
BirdDC-84LL7,84LL7,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-76.9521566666667,38.8912583333333
BirdDC-GD6L2,GD6L2,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-76.9319533333333,38.8873983333333
BirdDC-YNRGF,YNRGF,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-76.932015,38.887405
BirdDC-KW9PH,KW9PH,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-76.9320118457399,38.8874538664109
BirdDC-UC7NA,UC7NA,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-76.932075,38.8874366666667
SkipDC-352897091387020,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0317984,38.8921577
SkipDC-352897091385180,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0319487,38.8922947
SkipDC-352897091381221,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.031809,38.8925475
SkipDC-352897091432164,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0333667,38.8922867
SkipDC-352897091384381,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0325182,38.8919176
SkipDC-352897091438203,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0330702,38.8924939
SkipDC-352897091276280,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0320883,38.8923517
SkipDC-352897091384720,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0319583,38.892175
SkipDC-352897091294705,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0321367,38.8922267
SkipDC-352897091386360,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.033365,38.8923167
SkipDC-352897091291545,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0330432,38.892433
SkipDC-352897091384647,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.031835,38.8923383
SkipDC-352897091325749,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.033068,38.8924556
SkipDC-352897091275282,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0322508,38.8924893
SkipDC-352897091381304,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0319758,38.8922535
SkipDC-352897091457807,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0317984,38.8921577
SkipDC-352897091437643,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0317817,38.89213
SkipDC-352897091427420,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0331928,38.8924843
SkipDC-352897091391626,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.03195,38.892195
SkipDC-352897091437205,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.031885,38.8922433
SkipDC-352897091275688,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0314386,38.8921172
SkipDC-352897091432743,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0334317,38.8922967
JumpDC-bike_18857,JUMP DC-0766,2018-12-23 13:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 13:05:00-07,-77.0299016666667,38.8933683333333
SkipDC-352897091274244,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0334387,38.892235
SkipDC-352897091312242,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0321583,38.8921982
SkipDC-352897091432909,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.033096,38.8924442
SkipDC-352897091291602,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0334183,38.8922467
SkipDC-352897091325145,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0331202,38.8924878
SkipDC-352897091299084,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0333883,38.8923083
SkipDC-352897091310667,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0333867,38.8923267
SkipDC-352897091391808,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0331406,38.8924413
SkipDC-352897091385248,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0257436,38.8927135
BirdDC-N1D2K,N1D2K,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0261233333333,38.8961333333333
BirdDC-UG4EX,UG4EX,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0259483333333,38.8961366666667
SkipDC-352897091310808,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0195783,38.8931417
SkipDC-352897091457369,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0228016,38.8930714
SkipDC-352897091304785,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.05427,38.89946
BirdDC-UK7TM,UK7TM,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0533516666667,38.900605
BirdDC-9A7PH,9A7PH,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.05333,38.9006083333333
BirdDC-HLR6E,HLR6E,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0533683333333,38.9006316666667
BirdDC-NI6AQ,NI6AQ,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.05355,38.90068
BirdDC-Q1T7U,Q1T7U,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0533683333333,38.900615
BirdDC-II6X1,II6X1,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0527566666667,38.89965
BirdDC-IKZ1Z,IKZ1Z,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.051575,38.8977816666667
BirdDC-12KEY,12KEY,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0513533333333,38.8996583333333
BirdDC-B6DS7,B6DS7,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0528444230041,38.8995476586818
BirdDC-81PIV,81PIV,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0528483333333,38.8996316666667
BirdDC-HXMRN,HXMRN,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.05146,38.899575
BirdDC-LYFY1,LYFY1,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0516283333333,38.89772
BirdDC-M6785,M6785,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0513,38.8996316666667
SkipDC-352897091387343,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.04656,38.8969183
BirdDC-SUFKC,SUFKC,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.04348,38.89951
BirdDC-VEQ3G,VEQ3G,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0468066666667,38.8973316666667
BirdDC-VS1ZH,VS1ZH,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.04335,38.8974266666667
BirdDC-IITJU,IITJU,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0431216666667,38.900245
SkipDC-352897091433006,"",2018-12-23 13:05:04-07,SkipDC,electric-scooter,2018-12-23 13:05:00-07,-77.0466217,38.8968583
BirdDC-DRQG9,DRQG9,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.044815,38.9004933333333
BirdDC-LA88Z,LA88Z,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0448683333333,38.8984
BirdDC-MI5NS,MI5NS,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0433733333333,38.8974
BirdDC-WWXMC,WWXMC,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0448683333333,38.8994033333333
BirdDC-795TE,795TE,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.04483,38.899345
BirdDC-47F2V,47F2V,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.044845,38.9004366666667
BirdDC-MXK9Q,MXK9Q,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0468366666667,38.8973433333333
BirdDC-FN6SY,FN6SY,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.04335,38.8974033333333
BirdDC-3D4IP,3D4IP,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0416716666667,38.8992083333333
BirdDC-VD8WB,VD8WB,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.04309,38.9002083333333
BirdDC-RSU5C,RSU5C,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0448916666667,38.90049
BirdDC-HL1RD,HL1RD,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0448616666667,38.8993066666667
BirdDC-JX22K,JX22K,2018-12-23 13:05:04-07,BirdDC,electric-scooter,2018-12-23 13:05:00-07,-77.0448756,38.8985575
JumpDC-bike_18841,JUMP DC-0718,2018-12-23 13:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 13:05:00-07,-77.0216016666667,38.898555
JumpDC-bike_18879,JUMP DC-0838,2018-12-23 13:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 13:05:00-07,-77.0217466666667,38.89854
JumpDC-bike_23672,JUMP DC-2707,2018-12-23 13:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 13:05:00-07,-77.0217733333333,38.89851
JumpDC-bike_23167,JUMP DC-2476,2018-12-23 13:05:03-07,JumpDC,pedal-assist-bike,2018-12-23 13:05:00-07,-77.0072483333333,38.8977366666667
