vehicle_id,name,last_reported,system_id,vehicle_type,collected_at,lon,lat
JumpDC-bike_16631,JUMP DC-0222,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-76.9728116666667,38.8730533333333
JumpDC-bike_18908,JUMP DC-0787,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-76.99574,38.820435
BirdDC-5FAU4,5FAU4,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-77.00396,38.8359
BirdDC-SU4X3,SU4X3,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-77.0039833333333,38.8359333333333
BirdDC-S3LG6,S3LG6,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-77.0034866666667,38.8344616666667
BirdDC-M8D6N,M8D6N,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-77.0012366666667,38.8447233333333
SkipDC-352897091384860,"",2018-12-21 00:05:15-07,SkipDC,electric-scooter,2018-12-21 00:05:00-07,-76.9936403,38.8833915
BirdDC-CADKN,CADKN,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-76.9480538,38.8850596
SkipDC-352897091457526,"",2018-12-21 00:05:15-07,SkipDC,electric-scooter,2018-12-21 00:05:00-07,-77.046192,38.8915289
SkipDC-352897091328487,"",2018-12-21 00:05:15-07,SkipDC,electric-scooter,2018-12-21 00:05:00-07,-77.0394517,38.891885
SkipDC-352897091310568,"",2018-12-21 00:05:15-07,SkipDC,electric-scooter,2018-12-21 00:05:00-07,-77.0286517,38.887495
BirdDC-LA88Z,LA88Z,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-77.0196,38.8876383333333
JumpDC-bike_16625,JUMP DC-0230,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-76.9873216666667,38.8910766666667
BirdDC-CSTBR,CSTBR,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-76.956215,38.8876566666667
BirdDC-WHSWM,WHSWM,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-76.9564865437122,38.8882591110085
BirdDC-NDGPG,NDGPG,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-76.9563653,38.8877893
BirdDC-K69YG,K69YG,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-76.9563216666667,38.88786
JumpDC-bike_18864,JUMP DC-0823,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.0240016666667,38.8955033333333
JumpDC-bike_16634,JUMP DC-0226,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.028165,38.896055
JumpDC-bike_23215,JUMP DC-2524,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.0199933333333,38.8949216666667
JumpDC-bike_23509,JUMP DC-2644,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.02161,38.894865
JumpDC-bike_23711,JUMP DC-2746,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.020075,38.8950966666667
JumpDC-bike_23467,JUMP DC-2602,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.0211766666667,38.8946016666667
SkipDC-352897091391923,"",2018-12-21 00:05:15-07,SkipDC,electric-scooter,2018-12-21 00:05:00-07,-77.02215,38.8922433
SkipDC-352897091437684,"",2018-12-21 00:05:15-07,SkipDC,electric-scooter,2018-12-21 00:05:00-07,-77.01931,38.892745
SkipDC-352897091392145,"",2018-12-21 00:05:15-07,SkipDC,electric-scooter,2018-12-21 00:05:00-07,-77.0192817,38.8927733
BirdDC-LIVU8,LIVU8,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-77.019905,38.8929333333333
JumpDC-bike_16495,JUMP DC-0182,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.01982,38.8962133333333
SkipDC-352897091427420,"",2018-12-21 00:05:15-07,SkipDC,electric-scooter,2018-12-21 00:05:00-07,-77.022575,38.8936683
JumpDC-bike_18930,JUMP DC-0809,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.0164266666667,38.8945983333333
BirdDC-1MNNQ,1MNNQ,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-76.9824983333333,38.8961183333333
JumpDC-bike_23171,JUMP DC-2480,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-76.9853383333333,38.892095
BirdDC-U1M9B,U1M9B,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-76.946465,38.89243
JumpDC-bike_23633,JUMP DC-2668,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.0543933333333,38.8976733333333
BirdDC-TLCB4,TLCB4,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-77.056945,38.8991083333333
BirdDC-RPTS3,RPTS3,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-77.0533983333333,38.900635
BirdDC-BMQP8,BMQP8,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-77.0554116666667,38.897465
JumpDC-bike_23212,JUMP DC-2521,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.02826,38.8993833333333
SkipDC-352897091438120,"",2018-12-21 00:05:15-07,SkipDC,electric-scooter,2018-12-21 00:05:00-07,-77.0283617,38.898185
BirdDC-QKJSU,QKJSU,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-77.0247733333333,38.8999333333333
JumpDC-bike_23446,JUMP DC-2581,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.0258916666667,38.8990983333333
JumpDC-bike_23165,JUMP DC-2474,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.023965,38.8990066666667
SkipDC-352897091385149,"",2018-12-21 00:05:15-07,SkipDC,electric-scooter,2018-12-21 00:05:00-07,-77.0263152,38.9004773
JumpDC-bike_18850,JUMP DC-0690,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.0221416666667,38.89839
JumpDC-bike_23194,JUMP DC-2503,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.0188683333333,38.896905
JumpDC-bike_23616,JUMP DC-2651,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.021925,38.9003166666667
SkipDC-352897091432883,"",2018-12-21 00:05:15-07,SkipDC,electric-scooter,2018-12-21 00:05:00-07,-77.0198862,38.8987708
SkipDC-352897091384068,"",2018-12-21 00:05:15-07,SkipDC,electric-scooter,2018-12-21 00:05:00-07,-77.018275,38.899975
JumpDC-bike_23457,JUMP DC-2592,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.0220633333333,38.89962
JumpDC-bike_23428,JUMP DC-2563,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.0190333333333,38.8967716666667
BirdDC-PNXU6,PNXU6,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-77.0200416666667,38.8985183333333
JumpDC-bike_18836,JUMP DC-0713,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.0219116666667,38.898485
BirdDC-G7YPR,G7YPR,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-77.02156,38.8997
JumpDC-bike_16623,JUMP DC-0231,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.0219183333333,38.898405
JumpDC-bike_23488,JUMP DC-2623,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.020985,38.8986166666667
JumpDC-bike_18870,JUMP DC-0829,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.0174766666667,38.89739
SkipDC-352897091381783,"",2018-12-21 00:05:15-07,SkipDC,electric-scooter,2018-12-21 00:05:00-07,-77.0128667,38.8974783
JumpDC-bike_23676,JUMP DC-2711,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.0170583333333,38.8997433333333
JumpDC-bike_23237,JUMP DC-2546,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.0175033333333,38.898565
JumpDC-bike_23706,JUMP DC-2741,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.0107133333333,38.898015
JumpDC-bike_23192,JUMP DC-2501,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.0093133333333,38.8988233333333
JumpDC-bike_18899,JUMP DC-0778,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.005085,38.8969033333333
JumpDC-bike_23682,JUMP DC-2717,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.0035383333333,38.89892
JumpDC-bike_23712,JUMP DC-2747,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.00497,38.8968533333333
JumpDC-bike_18907,JUMP DC-0786,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.0044183333333,38.8969616666667
JumpDC-bike_23627,JUMP DC-2662,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.003675,38.8992016666667
JumpDC-bike_16498,JUMP DC-0185,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.004985,38.8969416666667
JumpDC-bike_18823,JUMP DC-0700,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.03754,38.9025833333333
SkipDC-352897091430986,"",2018-12-21 00:05:15-07,SkipDC,electric-scooter,2018-12-21 00:05:00-07,-77.0394323,38.9012425
SkipDC-352897091428329,"",2018-12-21 00:05:15-07,SkipDC,electric-scooter,2018-12-21 00:05:00-07,-77.0386015,38.9019571
SkipDC-352897091391287,"",2018-12-21 00:05:15-07,SkipDC,electric-scooter,2018-12-21 00:05:00-07,-77.0387111,38.9025374
BirdDC-JBSNC,JBSNC,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-77.0384833333333,38.9012833333333
BirdDC-V5KXB,V5KXB,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-77.0383766666667,38.902465
BirdDC-VVJVH,VVJVH,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-77.03936,38.9021716666667
JumpDC-bike_23228,JUMP DC-2537,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.0355516666667,38.90157
SkipDC-352897091381460,"",2018-12-21 00:05:15-07,SkipDC,electric-scooter,2018-12-21 00:05:00-07,-77.0389954,38.9009942
BirdDC-8LJTX,8LJTX,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-77.0383766666667,38.9024933333333
BirdDC-RTX86,RTX86,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-77.0378566666667,38.9012333333333
BirdDC-V6IS1,V6IS1,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-77.0403216666667,38.9038766666667
BirdDC-8WQY4,8WQY4,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-77.0397416666667,38.90279
SkipDC-352897091325905,"",2018-12-21 00:05:15-07,SkipDC,electric-scooter,2018-12-21 00:05:00-07,-77.0314126,38.9017586
BirdDC-U9Z1N,U9Z1N,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-77.033875,38.9023966666667
BirdDC-8TAJ2,8TAJ2,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-77.03019,38.902535
BirdDC-JGSDX,JGSDX,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-77.0333483333333,38.9031216666667
SkipDC-352897091325566,"",2018-12-21 00:05:15-07,SkipDC,electric-scooter,2018-12-21 00:05:00-07,-77.0344233,38.9013667
SkipDC-352897091392228,"",2018-12-21 00:05:15-07,SkipDC,electric-scooter,2018-12-21 00:05:00-07,-77.0343174,38.9020732
BirdDC-EIA7T,EIA7T,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-77.0298125,38.9030763
SkipDC-352897091431166,"",2018-12-21 00:05:15-07,SkipDC,electric-scooter,2018-12-21 00:05:00-07,-77.0345917,38.9012883
BirdDC-DIIST,DIIST,2018-12-21 00:05:15-07,BirdDC,electric-scooter,2018-12-21 00:05:00-07,-77.0286866666667,38.9037216666667
JumpDC-bike_23235,JUMP DC-2544,2018-12-21 00:04:28-07,JumpDC,pedal-assist-bike,2018-12-21 00:05:00-07,-77.0260783333333,38.9024683333333
