vehicle_id,name,last_reported,system_id,vehicle_type,collected_at,lon,lat
JumpDC-bike_18908,JUMP DC-0787,2018-12-20 22:03:10-07,JumpDC,pedal-assist-bike,2018-12-20 22:05:00-07,-76.9972633333333,38.8216766666667
JumpDC-bike_23680,JUMP DC-2715,2018-12-20 22:03:10-07,JumpDC,pedal-assist-bike,2018-12-20 22:05:00-07,-76.9912316666667,38.85889
JumpDC-bike_18865,JUMP DC-0824,2018-12-20 22:03:10-07,JumpDC,pedal-assist-bike,2018-12-20 22:05:00-07,-76.9949966666667,38.862055
SkipDC-352897091437643,"",2018-12-20 22:04:37-07,SkipDC,electric-scooter,2018-12-20 22:05:00-07,-77.0163515,38.8723277
SkipDC-352897091381809,"",2018-12-20 22:04:37-07,SkipDC,electric-scooter,2018-12-20 22:05:00-07,-77.009147,38.8735733
JumpDC-bike_16631,JUMP DC-0222,2018-12-20 22:03:10-07,JumpDC,pedal-assist-bike,2018-12-20 22:05:00-07,-76.9728116666667,38.8730533333333
SkipDC-352897091381767,"",2018-12-20 22:04:37-07,SkipDC,electric-scooter,2018-12-20 22:05:00-07,-76.9739383,38.865605
SkipDC-352897091386360,"",2018-12-20 22:04:37-07,SkipDC,electric-scooter,2018-12-20 22:05:00-07,-77.0239367,38.8783117
SkipDC-352897091274020,"",2018-12-20 22:04:37-07,SkipDC,electric-scooter,2018-12-20 22:05:00-07,-77.112445,38.8320033
SkipDC-352897091328065,"",2018-12-20 22:04:37-07,SkipDC,electric-scooter,2018-12-20 22:05:00-07,-77.014164,38.8782906
SkipDC-352897091458102,"",2018-12-20 22:04:37-07,SkipDC,electric-scooter,2018-12-20 22:05:00-07,-77.00185,38.8750583
JumpDC-bike_23164,JUMP DC-2473,2018-12-20 22:03:10-07,JumpDC,pedal-assist-bike,2018-12-20 22:05:00-07,-77.0035533333333,38.8777083333333
SkipDC-352897091458482,"",2018-12-20 22:04:37-07,SkipDC,electric-scooter,2018-12-20 22:05:00-07,-76.9981217,38.8767417
SkipDC-352897091274566,"",2018-12-20 22:04:37-07,SkipDC,electric-scooter,2018-12-20 22:05:00-07,-76.9949083,38.8773583
