vehicle_id,name,last_reported,system_id,vehicle_type,collected_at,lon,lat
BirdDC-6HXFU,6HXFU,2018-12-18 15:05:05-07,BirdDC,electric-scooter,2018-12-18 15:05:00-07,-76.9916833333333,38.8293383333333
BirdDC-MNT9S,MNT9S,2018-12-18 15:05:05-07,BirdDC,electric-scooter,2018-12-18 15:05:00-07,-76.996895,38.8603216666667
BirdDC-TGJSE,TGJSE,2018-12-18 15:05:05-07,BirdDC,electric-scooter,2018-12-18 15:05:00-07,-76.9975512,38.8580846
JumpDC-bike_23189,JUMP DC-2498,2018-12-18 15:04:20-07,JumpDC,pedal-assist-bike,2018-12-18 15:05:00-07,-76.9771033333333,38.856895
JumpDC-bike_23466,JUMP DC-2601,2018-12-18 15:04:20-07,JumpDC,pedal-assist-bike,2018-12-18 15:05:00-07,-76.9949683333333,38.8622416666667
JumpDC-bike_18839,JUMP DC-0716,2018-12-18 15:04:20-07,JumpDC,pedal-assist-bike,2018-12-18 15:05:00-07,-76.9948216666667,38.8623233333333
JumpDC-bike_23459,JUMP DC-2594,2018-12-18 15:04:20-07,JumpDC,pedal-assist-bike,2018-12-18 15:05:00-07,-76.9946,38.86218
JumpDC-bike_23201,JUMP DC-2510,2018-12-18 15:04:20-07,JumpDC,pedal-assist-bike,2018-12-18 15:05:00-07,-76.98958,38.8651033333333
BirdDC-P6HU4,P6HU4,2018-12-18 15:05:05-07,BirdDC,electric-scooter,2018-12-18 15:05:00-07,-76.9873583333333,38.8648916666667
SkipDC-352897091437668,"",2018-12-18 15:04:48-07,SkipDC,electric-scooter,2018-12-18 15:05:00-07,-77.000619,38.8765182
JumpDC-bike_23188,JUMP DC-2497,2018-12-18 15:04:20-07,JumpDC,pedal-assist-bike,2018-12-18 15:05:00-07,-77.0008183333333,38.8758833333333
JumpDC-bike_23428,JUMP DC-2563,2018-12-18 15:04:20-07,JumpDC,pedal-assist-bike,2018-12-18 15:05:00-07,-77.005845,38.876915
BirdDC-N32C6,N32C6,2018-12-18 15:05:05-07,BirdDC,electric-scooter,2018-12-18 15:05:00-07,-77.000755,38.8753283333333
SkipDC-352897091311087,"",2018-12-18 15:04:48-07,SkipDC,electric-scooter,2018-12-18 15:05:00-07,-77.0007233,38.8763917
SkipDC-352897091432784,"",2018-12-18 15:04:48-07,SkipDC,electric-scooter,2018-12-18 15:05:00-07,-77.0007083,38.87646
SkipDC-352897091431067,"",2018-12-18 15:04:48-07,SkipDC,electric-scooter,2018-12-18 15:05:00-07,-76.9985293,38.8752016
SkipDC-352897091381783,"",2018-12-18 15:04:48-07,SkipDC,electric-scooter,2018-12-18 15:05:00-07,-76.9984702,38.8752016
SkipDC-352897091438203,"",2018-12-18 15:04:48-07,SkipDC,electric-scooter,2018-12-18 15:05:00-07,-76.9979483,38.8763833
SkipDC-352897091430929,"",2018-12-18 15:04:48-07,SkipDC,electric-scooter,2018-12-18 15:05:00-07,-76.9981483,38.87706
BirdDC-4MXZ8,4MXZ8,2018-12-18 15:05:05-07,BirdDC,electric-scooter,2018-12-18 15:05:00-07,-77.034745,38.881675
SkipDC-352897091431323,"",2018-12-18 15:04:48-07,SkipDC,electric-scooter,2018-12-18 15:05:00-07,-77.024155,38.8784917
JumpDC-bike_16523,JUMP DC-0167,2018-12-18 15:04:20-07,JumpDC,pedal-assist-bike,2018-12-18 15:05:00-07,-77.0265066666667,38.8811183333333
JumpDC-bike_23215,JUMP DC-2524,2018-12-18 15:04:20-07,JumpDC,pedal-assist-bike,2018-12-18 15:05:00-07,-77.0183133333333,38.879175
JumpDC-bike_18878,JUMP DC-0837,2018-12-18 15:04:20-07,JumpDC,pedal-assist-bike,2018-12-18 15:05:00-07,-77.0187283333333,38.8811633333333
SkipDC-352897091319809,"",2018-12-18 15:04:48-07,SkipDC,electric-scooter,2018-12-18 15:05:00-07,-77.0147423,38.8791888
SkipDC-352897091294184,"",2018-12-18 15:04:48-07,SkipDC,electric-scooter,2018-12-18 15:05:00-07,-76.9951833,38.8813083
SkipDC-352897091430887,"",2018-12-18 15:04:48-07,SkipDC,electric-scooter,2018-12-18 15:05:00-07,-76.9952717,38.88141
