vehicle_id,name,last_reported,system_id,vehicle_type,collected_at,lon,lat
BirdDC-BPD6M,BPD6M,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.011055,38.8243183333333
SkipDC-352897091385180,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-76.972595,38.8475933
BirdDC-2VL4F,2VL4F,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-76.9849016666667,38.85392
BirdDC-TGJSE,TGJSE,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-76.9975512,38.8580846
BirdDC-XUVW9,XUVW9,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-76.9743541587589,38.8577396034088
BirdDC-PNXU6,PNXU6,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-76.97496,38.8579066666667
JumpDC-bike_23509,JUMP DC-2644,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-76.995085,38.8620333333333
JumpDC-bike_18865,JUMP DC-0824,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-76.9949966666667,38.862055
BirdDC-FRWQD,FRWQD,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-76.9910816666667,38.86367
BirdDC-MAAJF,MAAJF,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-76.9739484812939,38.8645269419849
SkipDC-352897091387582,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-76.9884225,38.8674187
BirdDC-P6HU4,P6HU4,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-76.9873583333333,38.8648916666667
SkipDC-352897091314669,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0177317,38.8733217
SkipDC-352897091458482,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.001705,38.8737067
BirdDC-CQZ8D,CQZ8D,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-76.9780617,38.8708505
BirdDC-DQ5FY,DQ5FY,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-76.9754483333333,38.86943
SkipDC-352897091380900,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0188156,38.8745327
JumpDC-bike_18880,JUMP DC-0839,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.0234716666667,38.8779
JumpDC-bike_23466,JUMP DC-2601,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.0061066666667,38.8757716666667
JumpDC-bike_23438,JUMP DC-2573,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.0060383333333,38.8782166666667
JumpDC-bike_16495,JUMP DC-0182,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.0104966666667,38.8776483333333
SkipDC-352897091387343,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0048333,38.8779933
JumpDC-bike_23705,JUMP DC-2740,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.0057766666667,38.87593
JumpDC-bike_16496,JUMP DC-0183,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.00579,38.8758833333333
JumpDC-bike_23191,JUMP DC-2500,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.029835,38.884425
SkipDC-352897091438823,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0280667,38.8843383
SkipDC-352897091392160,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.023565,38.8846967
BirdDC-19SKL,19SKL,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.0219733333333,38.88311
SkipDC-352897091328040,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.02189,38.8848083
SkipDC-352897091427701,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0219226,38.8849218
SkipDC-352897091274582,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.013385,38.8872933
BirdDC-YCIN2,YCIN2,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.0167,38.8832366666667
SkipDC-352897091343221,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0105649,38.885592
SkipDC-352897091386402,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0016126,38.8852265
JumpDC-bike_23450,JUMP DC-2585,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.0027433333333,38.88516
BirdDC-1JVLQ,1JVLQ,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.0042416666667,38.885125
JumpDC-bike_18840,JUMP DC-0846,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-76.9985333333333,38.8858966666667
BirdDC-4EPM9,4EPM9,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-76.9965583333333,38.8873866666667
SkipDC-352897091311087,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-76.9948333,38.8839033
SkipDC-352897091272685,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-76.9961753,38.8866365
JumpDC-bike_18907,JUMP DC-0786,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-76.9959716666667,38.8842466666667
JumpDC-bike_23695,JUMP DC-2730,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-76.99602,38.8843716666667
JumpDC-bike_23701,JUMP DC-2736,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-76.99594,38.8842383333333
JumpDC-bike_23460,JUMP DC-2595,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-76.9959466666667,38.8843083333333
SkipDC-352897091391626,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-76.9937778,38.8868872
JumpDC-bike_23488,JUMP DC-2623,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-76.9901683333333,38.8852133333333
JumpDC-bike_23696,JUMP DC-2731,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.0817666666667,38.8901083333333
BirdDC-WJ5UT,WJ5UT,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.04834,38.88882
JumpDC-bike_18899,JUMP DC-0778,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.0489416666667,38.89001
SkipDC-352897091325566,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.037255,38.8889917
SkipDC-352897091294788,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0372417,38.8889733
SkipDC-352897091436983,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0371517,38.8889783
JumpDC-bike_23700,JUMP DC-2735,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.0381616666667,38.8880266666667
SkipDC-352897091386360,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.039795,38.8886
SkipDC-352897091325921,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0397667,38.8886467
SkipDC-352897091437726,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.039615,38.8889283
BirdDC-JPPCE,JPPCE,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.032165,38.8888366666667
SkipDC-352897091291602,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0240167,38.8885817
BirdDC-UV7UX,UV7UX,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.0207133333333,38.88858
SkipDC-352897091427826,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0153767,38.8882517
SkipDC-352897091310667,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0052733,38.887515
BirdDC-TCQIS,TCQIS,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.0469309734871,38.8953740321844
BirdDC-CTT7L,CTT7L,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.0416266666667,38.8936233333333
BirdDC-WIRRG,WIRRG,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.0415416666667,38.8935883333333
SkipDC-352897091437668,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0446733,38.8962333
SkipDC-352897091457807,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0418383,38.8945567
JumpDC-bike_23154,JUMP DC-2463,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.0421516666667,38.8958483333333
BirdDC-VVDDV,VVDDV,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.0414816666667,38.893455
BirdDC-BFK1V,BFK1V,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.0395133333333,38.8922316666667
BirdDC-HW68M,HW68M,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.038784260002,38.8920284109552
SkipDC-352897091428006,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0317984,38.8944053
SkipDC-352897091290802,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0295217,38.89605
BirdDC-4E2VY,4E2VY,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.0304266666667,38.895065
JumpDC-bike_18849,JUMP DC-0694,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.0271883333333,38.89554
JumpDC-bike_18934,JUMP DC-0813,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.0269033333333,38.8953916666667
JumpDC-bike_18860,JUMP DC-0819,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.02378,38.89619
SkipDC-352897091432701,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0256629,38.8942338
JumpDC-bike_18820,JUMP DC-0688,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.0272266666667,38.8953116666667
JumpDC-bike_23220,JUMP DC-2529,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.0273366666667,38.8952983333333
SkipDC-352897091438229,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.021825,38.8952517
JumpDC-bike_18927,JUMP DC-0806,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.017815,38.8956683333333
JumpDC-bike_23167,JUMP DC-2476,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.02176,38.8958133333333
BirdDC-1MXZE,1MXZE,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.02037,38.8947483333333
SkipDC-352897091438161,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.02301,38.8960533
SkipDC-352897091437486,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.021555,38.89475
SkipDC-352897091391287,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0153317,38.8934267
SkipDC-352897091384662,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.01564,38.8963367
BirdDC-1SQ1P,1SQ1P,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.044975,38.8995933333333
BirdDC-GBTCH,GBTCH,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.04184,38.89841
BirdDC-AGGFX,AGGFX,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.0417933333333,38.8984566666667
BirdDC-X9TJU,X9TJU,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.0417866666667,38.8973116666667
SkipDC-352897091294663,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0455333,38.89822
SkipDC-352897091274764,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0459417,38.9000433
SkipDC-352897091387244,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.038235,38.9002733
SkipDC-352897091437965,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0381833,38.9002617
SkipDC-352897091294283,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0381633,38.899145
SkipDC-352897091381304,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0335207,38.8993448
SkipDC-352897091392004,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0326865,38.899204
BirdDC-ZR3WP,ZR3WP,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.0297616666667,38.8973966666667
BirdDC-3FSCU,3FSCU,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.0319283333333,38.8987583333333
SkipDC-352897091328784,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0334483,38.897595
JumpDC-bike_18864,JUMP DC-0823,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.0309166666667,38.8982383333333
JumpDC-bike_18879,JUMP DC-0838,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.0297833333333,38.899345
BirdDC-GSEXN,GSEXN,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.0295416666667,38.8999366666667
BirdDC-JMJAL,JMJAL,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.033775,38.8993383333333
SkipDC-352897091274129,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0333199,38.8985018
JumpDC-bike_23683,JUMP DC-2718,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.0297883333333,38.8991066666667
JumpDC-bike_23454,JUMP DC-2589,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.0323283333333,38.89844
BirdDC-G7RG5,G7RG5,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.029465,38.89793
BirdDC-TPNL8,TPNL8,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.0300366666667,38.8974916666667
SkipDC-352897091437742,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0320651,38.8964585
SkipDC-352897091328487,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.03369,38.8984717
BirdDC-VQYNC,VQYNC,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.0349330304454,38.9003513953579
BirdDC-1SCCZ,1SCCZ,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.0319035,38.8995191
SkipDC-352897091432867,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0279633,38.8972617
SkipDC-352897091458102,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0292794,38.900543
JumpDC-bike_18850,JUMP DC-0690,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.026895,38.897715
JumpDC-bike_18827,JUMP DC-0704,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.02674,38.8979433333333
BirdDC-IFNG4,IFNG4,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.0116116666667,38.8971016666667
BirdDC-YE16W,YE16W,2018-12-21 20:04:57-07,BirdDC,electric-scooter,2018-12-21 20:05:00-07,-77.0067666666667,38.896645
SkipDC-352897091310709,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-77.0055533,38.8986967
JumpDC-bike_23654,JUMP DC-2689,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-77.0019616666667,38.90009
JumpDC-bike_18848,JUMP DC-0693,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-76.9949133333333,38.8987466666667
JumpDC-bike_23142,JUMP DC-2451,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-76.9977083333333,38.9001633333333
JumpDC-bike_23213,JUMP DC-2522,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-76.9968333333333,38.900035
SkipDC-352897091386600,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-76.9927781,38.8968636
SkipDC-352897091430440,"",2018-12-21 20:04:57-07,SkipDC,electric-scooter,2018-12-21 20:05:00-07,-76.9890283,38.9001217
JumpDC-bike_23666,JUMP DC-2701,2018-12-21 20:04:07-07,JumpDC,pedal-assist-bike,2018-12-21 20:05:00-07,-76.9903583333333,38.9004233333333
